id,image_path,label,label_id,is_labeled,dataset,split,source_index,filename
36443,data/images/stl10/unlabeled/unlabeled_023443.jpg,unlabeled,-1,False,STL10,unlabeled,23442,unlabeled_023443.jpg
36444,data/images/stl10/unlabeled/unlabeled_023444.jpg,unlabeled,-1,False,STL10,unlabeled,23443,unlabeled_023444.jpg
36445,data/images/stl10/unlabeled/unlabeled_023445.jpg,unlabeled,-1,False,STL10,unlabeled,23444,unlabeled_023445.jpg
36446,data/images/stl10/unlabeled/unlabeled_023446.jpg,unlabeled,-1,False,STL10,unlabeled,23445,unlabeled_023446.jpg
36447,data/images/stl10/unlabeled/unlabeled_023447.jpg,unlabeled,-1,False,STL10,unlabeled,23446,unlabeled_023447.jpg
36448,data/images/stl10/unlabeled/unlabeled_023448.jpg,unlabeled,-1,False,STL10,unlabeled,23447,unlabeled_023448.jpg
36449,data/images/stl10/unlabeled/unlabeled_023449.jpg,unlabeled,-1,False,STL10,unlabeled,23448,unlabeled_023449.jpg
36450,data/images/stl10/unlabeled/unlabeled_023450.jpg,unlabeled,-1,False,STL10,unlabeled,23449,unlabeled_023450.jpg
36451,data/images/stl10/unlabeled/unlabeled_023451.jpg,unlabeled,-1,False,STL10,unlabeled,23450,unlabeled_023451.jpg
36452,data/images/stl10/unlabeled/unlabeled_023452.jpg,unlabeled,-1,False,STL10,unlabeled,23451,unlabeled_023452.jpg
36453,data/images/stl10/unlabeled/unlabeled_023453.jpg,unlabeled,-1,False,STL10,unlabeled,23452,unlabeled_023453.jpg
36454,data/images/stl10/unlabeled/unlabeled_023454.jpg,unlabeled,-1,False,STL10,unlabeled,23453,unlabeled_023454.jpg
36455,data/images/stl10/unlabeled/unlabeled_023455.jpg,unlabeled,-1,False,STL10,unlabeled,23454,unlabeled_023455.jpg
36456,data/images/stl10/unlabeled/unlabeled_023456.jpg,unlabeled,-1,False,STL10,unlabeled,23455,unlabeled_023456.jpg
36457,data/images/stl10/unlabeled/unlabeled_023457.jpg,unlabeled,-1,False,STL10,unlabeled,23456,unlabeled_023457.jpg
36458,data/images/stl10/unlabeled/unlabeled_023458.jpg,unlabeled,-1,False,STL10,unlabeled,23457,unlabeled_023458.jpg
36459,data/images/stl10/unlabeled/unlabeled_023459.jpg,unlabeled,-1,False,STL10,unlabeled,23458,unlabeled_023459.jpg
36460,data/images/stl10/unlabeled/unlabeled_023460.jpg,unlabeled,-1,False,STL10,unlabeled,23459,unlabeled_023460.jpg
36461,data/images/stl10/unlabeled/unlabeled_023461.jpg,unlabeled,-1,False,STL10,unlabeled,23460,unlabeled_023461.jpg
36462,data/images/stl10/unlabeled/unlabeled_023462.jpg,unlabeled,-1,False,STL10,unlabeled,23461,unlabeled_023462.jpg
36463,data/images/stl10/unlabeled/unlabeled_023463.jpg,unlabeled,-1,False,STL10,unlabeled,23462,unlabeled_023463.jpg
36464,data/images/stl10/unlabeled/unlabeled_023464.jpg,unlabeled,-1,False,STL10,unlabeled,23463,unlabeled_023464.jpg
36465,data/images/stl10/unlabeled/unlabeled_023465.jpg,unlabeled,-1,False,STL10,unlabeled,23464,unlabeled_023465.jpg
36466,data/images/stl10/unlabeled/unlabeled_023466.jpg,unlabeled,-1,False,STL10,unlabeled,23465,unlabeled_023466.jpg
36467,data/images/stl10/unlabeled/unlabeled_023467.jpg,unlabeled,-1,False,STL10,unlabeled,23466,unlabeled_023467.jpg
36468,data/images/stl10/unlabeled/unlabeled_023468.jpg,unlabeled,-1,False,STL10,unlabeled,23467,unlabeled_023468.jpg
36469,data/images/stl10/unlabeled/unlabeled_023469.jpg,unlabeled,-1,False,STL10,unlabeled,23468,unlabeled_023469.jpg
36470,data/images/stl10/unlabeled/unlabeled_023470.jpg,unlabeled,-1,False,STL10,unlabeled,23469,unlabeled_023470.jpg
36471,data/images/stl10/unlabeled/unlabeled_023471.jpg,unlabeled,-1,False,STL10,unlabeled,23470,unlabeled_023471.jpg
36472,data/images/stl10/unlabeled/unlabeled_023472.jpg,unlabeled,-1,False,STL10,unlabeled,23471,unlabeled_023472.jpg
36473,data/images/stl10/unlabeled/unlabeled_023473.jpg,unlabeled,-1,False,STL10,unlabeled,23472,unlabeled_023473.jpg
36474,data/images/stl10/unlabeled/unlabeled_023474.jpg,unlabeled,-1,False,STL10,unlabeled,23473,unlabeled_023474.jpg
36475,data/images/stl10/unlabeled/unlabeled_023475.jpg,unlabeled,-1,False,STL10,unlabeled,23474,unlabeled_023475.jpg
36476,data/images/stl10/unlabeled/unlabeled_023476.jpg,unlabeled,-1,False,STL10,unlabeled,23475,unlabeled_023476.jpg
36477,data/images/stl10/unlabeled/unlabeled_023477.jpg,unlabeled,-1,False,STL10,unlabeled,23476,unlabeled_023477.jpg
36478,data/images/stl10/unlabeled/unlabeled_023478.jpg,unlabeled,-1,False,STL10,unlabeled,23477,unlabeled_023478.jpg
36479,data/images/stl10/unlabeled/unlabeled_023479.jpg,unlabeled,-1,False,STL10,unlabeled,23478,unlabeled_023479.jpg
36480,data/images/stl10/unlabeled/unlabeled_023480.jpg,unlabeled,-1,False,STL10,unlabeled,23479,unlabeled_023480.jpg
36481,data/images/stl10/unlabeled/unlabeled_023481.jpg,unlabeled,-1,False,STL10,unlabeled,23480,unlabeled_023481.jpg
36482,data/images/stl10/unlabeled/unlabeled_023482.jpg,unlabeled,-1,False,STL10,unlabeled,23481,unlabeled_023482.jpg
36483,data/images/stl10/unlabeled/unlabeled_023483.jpg,unlabeled,-1,False,STL10,unlabeled,23482,unlabeled_023483.jpg
36484,data/images/stl10/unlabeled/unlabeled_023484.jpg,unlabeled,-1,False,STL10,unlabeled,23483,unlabeled_023484.jpg
36485,data/images/stl10/unlabeled/unlabeled_023485.jpg,unlabeled,-1,False,STL10,unlabeled,23484,unlabeled_023485.jpg
36486,data/images/stl10/unlabeled/unlabeled_023486.jpg,unlabeled,-1,False,STL10,unlabeled,23485,unlabeled_023486.jpg
36487,data/images/stl10/unlabeled/unlabeled_023487.jpg,unlabeled,-1,False,STL10,unlabeled,23486,unlabeled_023487.jpg
36488,data/images/stl10/unlabeled/unlabeled_023488.jpg,unlabeled,-1,False,STL10,unlabeled,23487,unlabeled_023488.jpg
36489,data/images/stl10/unlabeled/unlabeled_023489.jpg,unlabeled,-1,False,STL10,unlabeled,23488,unlabeled_023489.jpg
36490,data/images/stl10/unlabeled/unlabeled_023490.jpg,unlabeled,-1,False,STL10,unlabeled,23489,unlabeled_023490.jpg
36491,data/images/stl10/unlabeled/unlabeled_023491.jpg,unlabeled,-1,False,STL10,unlabeled,23490,unlabeled_023491.jpg
36492,data/images/stl10/unlabeled/unlabeled_023492.jpg,unlabeled,-1,False,STL10,unlabeled,23491,unlabeled_023492.jpg
36493,data/images/stl10/unlabeled/unlabeled_023493.jpg,unlabeled,-1,False,STL10,unlabeled,23492,unlabeled_023493.jpg
36494,data/images/stl10/unlabeled/unlabeled_023494.jpg,unlabeled,-1,False,STL10,unlabeled,23493,unlabeled_023494.jpg
36495,data/images/stl10/unlabeled/unlabeled_023495.jpg,unlabeled,-1,False,STL10,unlabeled,23494,unlabeled_023495.jpg
36496,data/images/stl10/unlabeled/unlabeled_023496.jpg,unlabeled,-1,False,STL10,unlabeled,23495,unlabeled_023496.jpg
36497,data/images/stl10/unlabeled/unlabeled_023497.jpg,unlabeled,-1,False,STL10,unlabeled,23496,unlabeled_023497.jpg
36498,data/images/stl10/unlabeled/unlabeled_023498.jpg,unlabeled,-1,False,STL10,unlabeled,23497,unlabeled_023498.jpg
36499,data/images/stl10/unlabeled/unlabeled_023499.jpg,unlabeled,-1,False,STL10,unlabeled,23498,unlabeled_023499.jpg
36500,data/images/stl10/unlabeled/unlabeled_023500.jpg,unlabeled,-1,False,STL10,unlabeled,23499,unlabeled_023500.jpg
36501,data/images/stl10/unlabeled/unlabeled_023501.jpg,unlabeled,-1,False,STL10,unlabeled,23500,unlabeled_023501.jpg
36502,data/images/stl10/unlabeled/unlabeled_023502.jpg,unlabeled,-1,False,STL10,unlabeled,23501,unlabeled_023502.jpg
36503,data/images/stl10/unlabeled/unlabeled_023503.jpg,unlabeled,-1,False,STL10,unlabeled,23502,unlabeled_023503.jpg
36504,data/images/stl10/unlabeled/unlabeled_023504.jpg,unlabeled,-1,False,STL10,unlabeled,23503,unlabeled_023504.jpg
36505,data/images/stl10/unlabeled/unlabeled_023505.jpg,unlabeled,-1,False,STL10,unlabeled,23504,unlabeled_023505.jpg
36506,data/images/stl10/unlabeled/unlabeled_023506.jpg,unlabeled,-1,False,STL10,unlabeled,23505,unlabeled_023506.jpg
36507,data/images/stl10/unlabeled/unlabeled_023507.jpg,unlabeled,-1,False,STL10,unlabeled,23506,unlabeled_023507.jpg
36508,data/images/stl10/unlabeled/unlabeled_023508.jpg,unlabeled,-1,False,STL10,unlabeled,23507,unlabeled_023508.jpg
36509,data/images/stl10/unlabeled/unlabeled_023509.jpg,unlabeled,-1,False,STL10,unlabeled,23508,unlabeled_023509.jpg
36510,data/images/stl10/unlabeled/unlabeled_023510.jpg,unlabeled,-1,False,STL10,unlabeled,23509,unlabeled_023510.jpg
36511,data/images/stl10/unlabeled/unlabeled_023511.jpg,unlabeled,-1,False,STL10,unlabeled,23510,unlabeled_023511.jpg
36512,data/images/stl10/unlabeled/unlabeled_023512.jpg,unlabeled,-1,False,STL10,unlabeled,23511,unlabeled_023512.jpg
36513,data/images/stl10/unlabeled/unlabeled_023513.jpg,unlabeled,-1,False,STL10,unlabeled,23512,unlabeled_023513.jpg
36514,data/images/stl10/unlabeled/unlabeled_023514.jpg,unlabeled,-1,False,STL10,unlabeled,23513,unlabeled_023514.jpg
36515,data/images/stl10/unlabeled/unlabeled_023515.jpg,unlabeled,-1,False,STL10,unlabeled,23514,unlabeled_023515.jpg
36516,data/images/stl10/unlabeled/unlabeled_023516.jpg,unlabeled,-1,False,STL10,unlabeled,23515,unlabeled_023516.jpg
36517,data/images/stl10/unlabeled/unlabeled_023517.jpg,unlabeled,-1,False,STL10,unlabeled,23516,unlabeled_023517.jpg
36518,data/images/stl10/unlabeled/unlabeled_023518.jpg,unlabeled,-1,False,STL10,unlabeled,23517,unlabeled_023518.jpg
36519,data/images/stl10/unlabeled/unlabeled_023519.jpg,unlabeled,-1,False,STL10,unlabeled,23518,unlabeled_023519.jpg
36520,data/images/stl10/unlabeled/unlabeled_023520.jpg,unlabeled,-1,False,STL10,unlabeled,23519,unlabeled_023520.jpg
36521,data/images/stl10/unlabeled/unlabeled_023521.jpg,unlabeled,-1,False,STL10,unlabeled,23520,unlabeled_023521.jpg
36522,data/images/stl10/unlabeled/unlabeled_023522.jpg,unlabeled,-1,False,STL10,unlabeled,23521,unlabeled_023522.jpg
36523,data/images/stl10/unlabeled/unlabeled_023523.jpg,unlabeled,-1,False,STL10,unlabeled,23522,unlabeled_023523.jpg
36524,data/images/stl10/unlabeled/unlabeled_023524.jpg,unlabeled,-1,False,STL10,unlabeled,23523,unlabeled_023524.jpg
36525,data/images/stl10/unlabeled/unlabeled_023525.jpg,unlabeled,-1,False,STL10,unlabeled,23524,unlabeled_023525.jpg
36526,data/images/stl10/unlabeled/unlabeled_023526.jpg,unlabeled,-1,False,STL10,unlabeled,23525,unlabeled_023526.jpg
36527,data/images/stl10/unlabeled/unlabeled_023527.jpg,unlabeled,-1,False,STL10,unlabeled,23526,unlabeled_023527.jpg
36528,data/images/stl10/unlabeled/unlabeled_023528.jpg,unlabeled,-1,False,STL10,unlabeled,23527,unlabeled_023528.jpg
36529,data/images/stl10/unlabeled/unlabeled_023529.jpg,unlabeled,-1,False,STL10,unlabeled,23528,unlabeled_023529.jpg
36530,data/images/stl10/unlabeled/unlabeled_023530.jpg,unlabeled,-1,False,STL10,unlabeled,23529,unlabeled_023530.jpg
36531,data/images/stl10/unlabeled/unlabeled_023531.jpg,unlabeled,-1,False,STL10,unlabeled,23530,unlabeled_023531.jpg
36532,data/images/stl10/unlabeled/unlabeled_023532.jpg,unlabeled,-1,False,STL10,unlabeled,23531,unlabeled_023532.jpg
36533,data/images/stl10/unlabeled/unlabeled_023533.jpg,unlabeled,-1,False,STL10,unlabeled,23532,unlabeled_023533.jpg
36534,data/images/stl10/unlabeled/unlabeled_023534.jpg,unlabeled,-1,False,STL10,unlabeled,23533,unlabeled_023534.jpg
36535,data/images/stl10/unlabeled/unlabeled_023535.jpg,unlabeled,-1,False,STL10,unlabeled,23534,unlabeled_023535.jpg
36536,data/images/stl10/unlabeled/unlabeled_023536.jpg,unlabeled,-1,False,STL10,unlabeled,23535,unlabeled_023536.jpg
36537,data/images/stl10/unlabeled/unlabeled_023537.jpg,unlabeled,-1,False,STL10,unlabeled,23536,unlabeled_023537.jpg
36538,data/images/stl10/unlabeled/unlabeled_023538.jpg,unlabeled,-1,False,STL10,unlabeled,23537,unlabeled_023538.jpg
36539,data/images/stl10/unlabeled/unlabeled_023539.jpg,unlabeled,-1,False,STL10,unlabeled,23538,unlabeled_023539.jpg
36540,data/images/stl10/unlabeled/unlabeled_023540.jpg,unlabeled,-1,False,STL10,unlabeled,23539,unlabeled_023540.jpg
36541,data/images/stl10/unlabeled/unlabeled_023541.jpg,unlabeled,-1,False,STL10,unlabeled,23540,unlabeled_023541.jpg
36542,data/images/stl10/unlabeled/unlabeled_023542.jpg,unlabeled,-1,False,STL10,unlabeled,23541,unlabeled_023542.jpg
36543,data/images/stl10/unlabeled/unlabeled_023543.jpg,unlabeled,-1,False,STL10,unlabeled,23542,unlabeled_023543.jpg
36544,data/images/stl10/unlabeled/unlabeled_023544.jpg,unlabeled,-1,False,STL10,unlabeled,23543,unlabeled_023544.jpg
36545,data/images/stl10/unlabeled/unlabeled_023545.jpg,unlabeled,-1,False,STL10,unlabeled,23544,unlabeled_023545.jpg
36546,data/images/stl10/unlabeled/unlabeled_023546.jpg,unlabeled,-1,False,STL10,unlabeled,23545,unlabeled_023546.jpg
36547,data/images/stl10/unlabeled/unlabeled_023547.jpg,unlabeled,-1,False,STL10,unlabeled,23546,unlabeled_023547.jpg
36548,data/images/stl10/unlabeled/unlabeled_023548.jpg,unlabeled,-1,False,STL10,unlabeled,23547,unlabeled_023548.jpg
36549,data/images/stl10/unlabeled/unlabeled_023549.jpg,unlabeled,-1,False,STL10,unlabeled,23548,unlabeled_023549.jpg
36550,data/images/stl10/unlabeled/unlabeled_023550.jpg,unlabeled,-1,False,STL10,unlabeled,23549,unlabeled_023550.jpg
36551,data/images/stl10/unlabeled/unlabeled_023551.jpg,unlabeled,-1,False,STL10,unlabeled,23550,unlabeled_023551.jpg
36552,data/images/stl10/unlabeled/unlabeled_023552.jpg,unlabeled,-1,False,STL10,unlabeled,23551,unlabeled_023552.jpg
36553,data/images/stl10/unlabeled/unlabeled_023553.jpg,unlabeled,-1,False,STL10,unlabeled,23552,unlabeled_023553.jpg
36554,data/images/stl10/unlabeled/unlabeled_023554.jpg,unlabeled,-1,False,STL10,unlabeled,23553,unlabeled_023554.jpg
36555,data/images/stl10/unlabeled/unlabeled_023555.jpg,unlabeled,-1,False,STL10,unlabeled,23554,unlabeled_023555.jpg
36556,data/images/stl10/unlabeled/unlabeled_023556.jpg,unlabeled,-1,False,STL10,unlabeled,23555,unlabeled_023556.jpg
36557,data/images/stl10/unlabeled/unlabeled_023557.jpg,unlabeled,-1,False,STL10,unlabeled,23556,unlabeled_023557.jpg
36558,data/images/stl10/unlabeled/unlabeled_023558.jpg,unlabeled,-1,False,STL10,unlabeled,23557,unlabeled_023558.jpg
36559,data/images/stl10/unlabeled/unlabeled_023559.jpg,unlabeled,-1,False,STL10,unlabeled,23558,unlabeled_023559.jpg
36560,data/images/stl10/unlabeled/unlabeled_023560.jpg,unlabeled,-1,False,STL10,unlabeled,23559,unlabeled_023560.jpg
36561,data/images/stl10/unlabeled/unlabeled_023561.jpg,unlabeled,-1,False,STL10,unlabeled,23560,unlabeled_023561.jpg
36562,data/images/stl10/unlabeled/unlabeled_023562.jpg,unlabeled,-1,False,STL10,unlabeled,23561,unlabeled_023562.jpg
36563,data/images/stl10/unlabeled/unlabeled_023563.jpg,unlabeled,-1,False,STL10,unlabeled,23562,unlabeled_023563.jpg
36564,data/images/stl10/unlabeled/unlabeled_023564.jpg,unlabeled,-1,False,STL10,unlabeled,23563,unlabeled_023564.jpg
36565,data/images/stl10/unlabeled/unlabeled_023565.jpg,unlabeled,-1,False,STL10,unlabeled,23564,unlabeled_023565.jpg
36566,data/images/stl10/unlabeled/unlabeled_023566.jpg,unlabeled,-1,False,STL10,unlabeled,23565,unlabeled_023566.jpg
36567,data/images/stl10/unlabeled/unlabeled_023567.jpg,unlabeled,-1,False,STL10,unlabeled,23566,unlabeled_023567.jpg
36568,data/images/stl10/unlabeled/unlabeled_023568.jpg,unlabeled,-1,False,STL10,unlabeled,23567,unlabeled_023568.jpg
36569,data/images/stl10/unlabeled/unlabeled_023569.jpg,unlabeled,-1,False,STL10,unlabeled,23568,unlabeled_023569.jpg
36570,data/images/stl10/unlabeled/unlabeled_023570.jpg,unlabeled,-1,False,STL10,unlabeled,23569,unlabeled_023570.jpg
36571,data/images/stl10/unlabeled/unlabeled_023571.jpg,unlabeled,-1,False,STL10,unlabeled,23570,unlabeled_023571.jpg
36572,data/images/stl10/unlabeled/unlabeled_023572.jpg,unlabeled,-1,False,STL10,unlabeled,23571,unlabeled_023572.jpg
36573,data/images/stl10/unlabeled/unlabeled_023573.jpg,unlabeled,-1,False,STL10,unlabeled,23572,unlabeled_023573.jpg
36574,data/images/stl10/unlabeled/unlabeled_023574.jpg,unlabeled,-1,False,STL10,unlabeled,23573,unlabeled_023574.jpg
36575,data/images/stl10/unlabeled/unlabeled_023575.jpg,unlabeled,-1,False,STL10,unlabeled,23574,unlabeled_023575.jpg
36576,data/images/stl10/unlabeled/unlabeled_023576.jpg,unlabeled,-1,False,STL10,unlabeled,23575,unlabeled_023576.jpg
36577,data/images/stl10/unlabeled/unlabeled_023577.jpg,unlabeled,-1,False,STL10,unlabeled,23576,unlabeled_023577.jpg
36578,data/images/stl10/unlabeled/unlabeled_023578.jpg,unlabeled,-1,False,STL10,unlabeled,23577,unlabeled_023578.jpg
36579,data/images/stl10/unlabeled/unlabeled_023579.jpg,unlabeled,-1,False,STL10,unlabeled,23578,unlabeled_023579.jpg
36580,data/images/stl10/unlabeled/unlabeled_023580.jpg,unlabeled,-1,False,STL10,unlabeled,23579,unlabeled_023580.jpg
36581,data/images/stl10/unlabeled/unlabeled_023581.jpg,unlabeled,-1,False,STL10,unlabeled,23580,unlabeled_023581.jpg
36582,data/images/stl10/unlabeled/unlabeled_023582.jpg,unlabeled,-1,False,STL10,unlabeled,23581,unlabeled_023582.jpg
36583,data/images/stl10/unlabeled/unlabeled_023583.jpg,unlabeled,-1,False,STL10,unlabeled,23582,unlabeled_023583.jpg
36584,data/images/stl10/unlabeled/unlabeled_023584.jpg,unlabeled,-1,False,STL10,unlabeled,23583,unlabeled_023584.jpg
36585,data/images/stl10/unlabeled/unlabeled_023585.jpg,unlabeled,-1,False,STL10,unlabeled,23584,unlabeled_023585.jpg
36586,data/images/stl10/unlabeled/unlabeled_023586.jpg,unlabeled,-1,False,STL10,unlabeled,23585,unlabeled_023586.jpg
36587,data/images/stl10/unlabeled/unlabeled_023587.jpg,unlabeled,-1,False,STL10,unlabeled,23586,unlabeled_023587.jpg
36588,data/images/stl10/unlabeled/unlabeled_023588.jpg,unlabeled,-1,False,STL10,unlabeled,23587,unlabeled_023588.jpg
36589,data/images/stl10/unlabeled/unlabeled_023589.jpg,unlabeled,-1,False,STL10,unlabeled,23588,unlabeled_023589.jpg
36590,data/images/stl10/unlabeled/unlabeled_023590.jpg,unlabeled,-1,False,STL10,unlabeled,23589,unlabeled_023590.jpg
36591,data/images/stl10/unlabeled/unlabeled_023591.jpg,unlabeled,-1,False,STL10,unlabeled,23590,unlabeled_023591.jpg
36592,data/images/stl10/unlabeled/unlabeled_023592.jpg,unlabeled,-1,False,STL10,unlabeled,23591,unlabeled_023592.jpg
36593,data/images/stl10/unlabeled/unlabeled_023593.jpg,unlabeled,-1,False,STL10,unlabeled,23592,unlabeled_023593.jpg
36594,data/images/stl10/unlabeled/unlabeled_023594.jpg,unlabeled,-1,False,STL10,unlabeled,23593,unlabeled_023594.jpg
36595,data/images/stl10/unlabeled/unlabeled_023595.jpg,unlabeled,-1,False,STL10,unlabeled,23594,unlabeled_023595.jpg
36596,data/images/stl10/unlabeled/unlabeled_023596.jpg,unlabeled,-1,False,STL10,unlabeled,23595,unlabeled_023596.jpg
36597,data/images/stl10/unlabeled/unlabeled_023597.jpg,unlabeled,-1,False,STL10,unlabeled,23596,unlabeled_023597.jpg
36598,data/images/stl10/unlabeled/unlabeled_023598.jpg,unlabeled,-1,False,STL10,unlabeled,23597,unlabeled_023598.jpg
36599,data/images/stl10/unlabeled/unlabeled_023599.jpg,unlabeled,-1,False,STL10,unlabeled,23598,unlabeled_023599.jpg
36600,data/images/stl10/unlabeled/unlabeled_023600.jpg,unlabeled,-1,False,STL10,unlabeled,23599,unlabeled_023600.jpg
36601,data/images/stl10/unlabeled/unlabeled_023601.jpg,unlabeled,-1,False,STL10,unlabeled,23600,unlabeled_023601.jpg
36602,data/images/stl10/unlabeled/unlabeled_023602.jpg,unlabeled,-1,False,STL10,unlabeled,23601,unlabeled_023602.jpg
36603,data/images/stl10/unlabeled/unlabeled_023603.jpg,unlabeled,-1,False,STL10,unlabeled,23602,unlabeled_023603.jpg
36604,data/images/stl10/unlabeled/unlabeled_023604.jpg,unlabeled,-1,False,STL10,unlabeled,23603,unlabeled_023604.jpg
36605,data/images/stl10/unlabeled/unlabeled_023605.jpg,unlabeled,-1,False,STL10,unlabeled,23604,unlabeled_023605.jpg
36606,data/images/stl10/unlabeled/unlabeled_023606.jpg,unlabeled,-1,False,STL10,unlabeled,23605,unlabeled_023606.jpg
36607,data/images/stl10/unlabeled/unlabeled_023607.jpg,unlabeled,-1,False,STL10,unlabeled,23606,unlabeled_023607.jpg
36608,data/images/stl10/unlabeled/unlabeled_023608.jpg,unlabeled,-1,False,STL10,unlabeled,23607,unlabeled_023608.jpg
36609,data/images/stl10/unlabeled/unlabeled_023609.jpg,unlabeled,-1,False,STL10,unlabeled,23608,unlabeled_023609.jpg
36610,data/images/stl10/unlabeled/unlabeled_023610.jpg,unlabeled,-1,False,STL10,unlabeled,23609,unlabeled_023610.jpg
36611,data/images/stl10/unlabeled/unlabeled_023611.jpg,unlabeled,-1,False,STL10,unlabeled,23610,unlabeled_023611.jpg
36612,data/images/stl10/unlabeled/unlabeled_023612.jpg,unlabeled,-1,False,STL10,unlabeled,23611,unlabeled_023612.jpg
36613,data/images/stl10/unlabeled/unlabeled_023613.jpg,unlabeled,-1,False,STL10,unlabeled,23612,unlabeled_023613.jpg
36614,data/images/stl10/unlabeled/unlabeled_023614.jpg,unlabeled,-1,False,STL10,unlabeled,23613,unlabeled_023614.jpg
36615,data/images/stl10/unlabeled/unlabeled_023615.jpg,unlabeled,-1,False,STL10,unlabeled,23614,unlabeled_023615.jpg
36616,data/images/stl10/unlabeled/unlabeled_023616.jpg,unlabeled,-1,False,STL10,unlabeled,23615,unlabeled_023616.jpg
36617,data/images/stl10/unlabeled/unlabeled_023617.jpg,unlabeled,-1,False,STL10,unlabeled,23616,unlabeled_023617.jpg
36618,data/images/stl10/unlabeled/unlabeled_023618.jpg,unlabeled,-1,False,STL10,unlabeled,23617,unlabeled_023618.jpg
36619,data/images/stl10/unlabeled/unlabeled_023619.jpg,unlabeled,-1,False,STL10,unlabeled,23618,unlabeled_023619.jpg
36620,data/images/stl10/unlabeled/unlabeled_023620.jpg,unlabeled,-1,False,STL10,unlabeled,23619,unlabeled_023620.jpg
36621,data/images/stl10/unlabeled/unlabeled_023621.jpg,unlabeled,-1,False,STL10,unlabeled,23620,unlabeled_023621.jpg
36622,data/images/stl10/unlabeled/unlabeled_023622.jpg,unlabeled,-1,False,STL10,unlabeled,23621,unlabeled_023622.jpg
36623,data/images/stl10/unlabeled/unlabeled_023623.jpg,unlabeled,-1,False,STL10,unlabeled,23622,unlabeled_023623.jpg
36624,data/images/stl10/unlabeled/unlabeled_023624.jpg,unlabeled,-1,False,STL10,unlabeled,23623,unlabeled_023624.jpg
36625,data/images/stl10/unlabeled/unlabeled_023625.jpg,unlabeled,-1,False,STL10,unlabeled,23624,unlabeled_023625.jpg
36626,data/images/stl10/unlabeled/unlabeled_023626.jpg,unlabeled,-1,False,STL10,unlabeled,23625,unlabeled_023626.jpg
36627,data/images/stl10/unlabeled/unlabeled_023627.jpg,unlabeled,-1,False,STL10,unlabeled,23626,unlabeled_023627.jpg
36628,data/images/stl10/unlabeled/unlabeled_023628.jpg,unlabeled,-1,False,STL10,unlabeled,23627,unlabeled_023628.jpg
36629,data/images/stl10/unlabeled/unlabeled_023629.jpg,unlabeled,-1,False,STL10,unlabeled,23628,unlabeled_023629.jpg
36630,data/images/stl10/unlabeled/unlabeled_023630.jpg,unlabeled,-1,False,STL10,unlabeled,23629,unlabeled_023630.jpg
36631,data/images/stl10/unlabeled/unlabeled_023631.jpg,unlabeled,-1,False,STL10,unlabeled,23630,unlabeled_023631.jpg
36632,data/images/stl10/unlabeled/unlabeled_023632.jpg,unlabeled,-1,False,STL10,unlabeled,23631,unlabeled_023632.jpg
36633,data/images/stl10/unlabeled/unlabeled_023633.jpg,unlabeled,-1,False,STL10,unlabeled,23632,unlabeled_023633.jpg
36634,data/images/stl10/unlabeled/unlabeled_023634.jpg,unlabeled,-1,False,STL10,unlabeled,23633,unlabeled_023634.jpg
36635,data/images/stl10/unlabeled/unlabeled_023635.jpg,unlabeled,-1,False,STL10,unlabeled,23634,unlabeled_023635.jpg
36636,data/images/stl10/unlabeled/unlabeled_023636.jpg,unlabeled,-1,False,STL10,unlabeled,23635,unlabeled_023636.jpg
36637,data/images/stl10/unlabeled/unlabeled_023637.jpg,unlabeled,-1,False,STL10,unlabeled,23636,unlabeled_023637.jpg
36638,data/images/stl10/unlabeled/unlabeled_023638.jpg,unlabeled,-1,False,STL10,unlabeled,23637,unlabeled_023638.jpg
36639,data/images/stl10/unlabeled/unlabeled_023639.jpg,unlabeled,-1,False,STL10,unlabeled,23638,unlabeled_023639.jpg
36640,data/images/stl10/unlabeled/unlabeled_023640.jpg,unlabeled,-1,False,STL10,unlabeled,23639,unlabeled_023640.jpg
36641,data/images/stl10/unlabeled/unlabeled_023641.jpg,unlabeled,-1,False,STL10,unlabeled,23640,unlabeled_023641.jpg
36642,data/images/stl10/unlabeled/unlabeled_023642.jpg,unlabeled,-1,False,STL10,unlabeled,23641,unlabeled_023642.jpg
36643,data/images/stl10/unlabeled/unlabeled_023643.jpg,unlabeled,-1,False,STL10,unlabeled,23642,unlabeled_023643.jpg
36644,data/images/stl10/unlabeled/unlabeled_023644.jpg,unlabeled,-1,False,STL10,unlabeled,23643,unlabeled_023644.jpg
36645,data/images/stl10/unlabeled/unlabeled_023645.jpg,unlabeled,-1,False,STL10,unlabeled,23644,unlabeled_023645.jpg
36646,data/images/stl10/unlabeled/unlabeled_023646.jpg,unlabeled,-1,False,STL10,unlabeled,23645,unlabeled_023646.jpg
36647,data/images/stl10/unlabeled/unlabeled_023647.jpg,unlabeled,-1,False,STL10,unlabeled,23646,unlabeled_023647.jpg
36648,data/images/stl10/unlabeled/unlabeled_023648.jpg,unlabeled,-1,False,STL10,unlabeled,23647,unlabeled_023648.jpg
36649,data/images/stl10/unlabeled/unlabeled_023649.jpg,unlabeled,-1,False,STL10,unlabeled,23648,unlabeled_023649.jpg
36650,data/images/stl10/unlabeled/unlabeled_023650.jpg,unlabeled,-1,False,STL10,unlabeled,23649,unlabeled_023650.jpg
